faction_id,faction_name,start_date,finish_date,member_mk_ids,knesset
109,מפלגת פועלי ארץ ישראל,1950-04-21,1951-02-04,"[390, 392, 266, 268, 270, 655, 529, 530, 660, 277, 668, 541, 286, 415, 669, 672, 675, 296, 680, 681, 684, 685, 313, 186, 188, 573, 320, 326, 459, 334, 335, 468, 469, 604, 606, 248, 482, 356, 487, 504, 362, 363, 371, 628, 376, 378]",1
109,מפלגת פועלי ארץ ישראל,1950-04-20,1950-04-20,"[390, 392, 266, 268, 270, 655, 529, 530, 660, 277, 668, 541, 286, 415, 669, 672, 675, 296, 680, 681, 427, 684, 685, 313, 186, 188, 573, 320, 326, 459, 334, 335, 468, 469, 604, 606, 248, 482, 356, 487, 504, 362, 363, 371, 628, 376, 378]",1
131,החזית הדתית המאוחדת,1949-03-12,1951-08-20,"[288, 517, 472, 328, 456, 663, 398, 245, 503, 344, 505, 634, 571, 477, 350]",1
107,"המפד""ל",1949-03-11,1951-08-20,[500],1
111,דמוקרטית נצרת,1949-02-14,1951-08-20,"[345, 251]",1
115,תנועת החירות,1949-02-14,1951-08-20,"[512, 453, 295, 489, 490, 511, 622, 464, 402, 595, 692, 633, 284, 351]",1
117,הציונים הכלליים,1949-02-14,1951-08-20,"[544, 548, 581, 620, 339, 600, 318]",1
119,האיחוד הארצי של הספרדים,1949-02-14,1951-08-20,"[258, 643, 260, 302]",1
123,המפלגה הפרוגרסיבית,1949-02-14,1951-08-20,"[352, 615, 393, 560, 442]",1
125,לוחמים,1949-02-14,1951-08-20,[192],1
129,המפלגה הקומוניסטית הישראלית,1949-02-14,1951-08-20,"[579, 395, 430, 507]",1
139,התאחדות התימנים בישראל,1949-02-14,1951-08-20,[340],1
145,"הסתדרות נשים ציוניות ""ויצו""",1949-02-14,1951-08-20,[452],1
105,מפלגת הפועלים המאוחדת,1949-02-14,1951-04-09,"[416, 613, 294, 631, 488, 428, 524, 590, 305, 433, 625, 276, 310, 342, 312, 250, 285, 542, 575]",1
109,מפלגת פועלי ארץ ישראל,1949-02-14,1950-04-19,"[390, 392, 266, 268, 270, 655, 529, 530, 660, 277, 668, 541, 286, 415, 669, 672, 675, 296, 680, 681, 427, 684, 685, 313, 186, 188, 573, 320, 326, 459, 334, 335, 468, 469, 606, 248, 482, 356, 487, 504, 362, 363, 371, 628, 376, 378]",1
131,החזית הדתית המאוחדת,1949-02-14,1949-03-11,"[288, 517, 472, 328, 456, 663, 398, 245, 634, 503, 344, 505, 602, 571, 477, 350]",1
87,מפלגת פועלי ארץ ישראל,1949-02-11,1949-02-14,[270],0
101,המזרחי ודתיים בלתי מפלגתיים,1949-02-11,1949-02-14,[398],0
692,התנועה הרווזיוניסטית,1948-06-03,1949-02-14,[254],0
87,מפלגת פועלי ארץ ישראל,1948-05-14,1949-02-10,"[672, 356, 680, 459, 684, 685, 270, 628, 248, 313, 668, 606]",0
101,המזרחי ודתיים בלתי מפלגתיים,1948-05-14,1949-02-10,"[517, 398, 245, 663, 571]",0
83,מפלגת הפועלים המאוחדת,1948-05-04,1949-02-10,"[305, 524, 590, 631]",0
85,אגודת ישראל,1948-05-04,1949-02-10,"[472, 500, 477]",0
91,הציונים הכלליים,1948-05-04,1949-02-10,"[393, 539, 318, 707]",0
93,האיחוד הארצי של הספרדים,1948-05-04,1949-02-10,[643],0
95,המפלגה הפרוגרסיבית,1948-05-04,1949-02-10,"[352, 548, 615, 593, 442]",0
97,פועלי אגודת ישראל,1948-05-04,1949-02-10,"[456, 505]",0
99,המפלגה הקומוניסטית הישראלית,1948-05-04,1949-02-10,"[395, 507]",0
103,"הסתדרות נשים ציוניות ""ויצו""",1948-05-04,1949-02-10,[452],0
691,השומר הצעיר,1948-05-04,1949-02-10,[625],0
87,מפלגת פועלי ארץ ישראל,1948-05-04,1948-05-13,"[672, 356, 680, 459, 684, 685, 628, 248, 313, 668, 606]",0
101,המזרחי ודתיים בלתי מפלגתיים,1948-05-04,1948-05-13,"[517, 571, 245, 663]",0
